element_type,osmid,amenity,name,geometry
way,115362820,school,Volksschule Alxingergasse,"POLYGON ((16.3666442 48.1707631, 16.3666437 48.1707617, 16.3666146 48.1706739, 16.3667109 48.1706597, 16.366696 48.1706147, 16.3666297 48.1706245, 16.3666205 48.1705968, 16.3665948 48.1706006, 16.3665814 48.17056, 16.3666066 48.1705563, 16.366597 48.1705272, 16.3666622 48.1705176, 16.3666374 48.1704428, 16.3665566 48.1704547, 16.3665417 48.1704097, 16.366767 48.1703765, 16.3668223 48.1705434, 16.3668835 48.1707278, 16.3666442 48.1707631))"
way,115362821,school,Volksschule Herzgasse,"POLYGON ((16.3660653 48.1708586, 16.3659754 48.1705857, 16.3661841 48.1705552, 16.366211 48.1706368, 16.3661393 48.1706473, 16.3661518 48.1706854, 16.3662211 48.1706753, 16.3662349 48.1707173, 16.366268 48.1707125, 16.3662718 48.1707243, 16.3663009 48.1708122, 16.3663045 48.1708235, 16.3660653 48.1708586))"
way,115502766,parking,,"POLYGON ((16.3781943 48.1627179, 16.3787105 48.1625836, 16.3786355 48.1624552, 16.3781192 48.1625895, 16.3781943 48.1627179))"
way,124485854,cafe,Kurkonditorei Oberlaa,"POLYGON ((16.4029421 48.1427676, 16.4028352 48.1427914, 16.4026686 48.1428285, 16.4026177 48.1428398, 16.4025484 48.1427013, 16.4025782 48.1426947, 16.4025539 48.1426461, 16.4025869 48.1426388, 16.4025353 48.1425356, 16.4026902 48.1425011, 16.4027969 48.1424773, 16.4029421 48.1427676))"
way,131839281,parking,Park and Ride Oberlaa (An der Kuhtrift),"POLYGON ((16.3971022 48.1449811, 16.3971786 48.1451114, 16.3973077 48.1451901, 16.3974479 48.1452283, 16.3979717 48.1446511, 16.398395 48.1441148, 16.398738 48.1436008, 16.3985814 48.1435991, 16.3984153 48.1437563, 16.3981836 48.1440751, 16.3978939 48.1442756, 16.3975954 48.1444801, 16.3972911 48.1446683, 16.3971186 48.1448498, 16.3971022 48.1449811))"
way,136447730,parking,,"POLYGON ((16.3325177 48.1640552, 16.3326168 48.1641179, 16.3331685 48.1648512, 16.3333785 48.1647829, 16.3327897 48.1640106, 16.3326819 48.1639461, 16.3325994 48.1639045, 16.3325549 48.1638582, 16.3324891 48.1638905, 16.332539 48.1639385, 16.3326234 48.16398, 16.3325177 48.1640552))"
way,138231706,place_of_worship,Evang. Thomaskirche,"POLYGON ((16.3771864 48.1556006, 16.3772693 48.1556012, 16.3772691 48.1556153, 16.3773647 48.155616, 16.3773656 48.1555597, 16.3774602 48.1555604, 16.3774612 48.1554983, 16.377546 48.1554989, 16.377547 48.1554344, 16.3775295 48.1554343, 16.3775303 48.1553798, 16.3774333 48.1553791, 16.3774354 48.1552502, 16.3772768 48.155249, 16.3772748 48.1553769, 16.37719 48.1553763, 16.3771864 48.1556006))"
way,146827489,public_bath,Therme Wien,"POLYGON ((16.4019033 48.1422167, 16.4024691 48.1427898, 16.4026082 48.1429031, 16.4027929 48.1430536, 16.4028939 48.1431374, 16.4029703 48.1432517, 16.4030381 48.1432525, 16.40308 48.1432665, 16.4030948 48.1433002, 16.4029124 48.1434647, 16.4029153 48.1436777, 16.4026975 48.1438533, 16.4027219 48.1441893, 16.4022811 48.1446544, 16.4020911 48.1448102, 16.401713 48.1453543, 16.4010893 48.145486, 16.4009191 48.1452892, 16.4008959 48.1452624, 16.4005743 48.1451481, 16.4003512 48.145121, 16.4001309 48.1449451, 16.3997774 48.144912, 16.3996637 48.144876, 16.3995738 48.1447576, 16.3994495 48.1446699, 16.3994562 48.1446469, 16.3994753 48.144635, 16.3996144 48.144636, 16.3996238 48.1445635, 16.3996688 48.1444936, 16.3996944 48.1444738, 16.399723 48.1444517, 16.3996786 48.1443225, 16.3995708 48.1443356, 16.3995338 48.1443286, 16.3994451 48.1441453, 16.3994211 48.1441284, 16.3994241 48.1440228, 16.3996416 48.1437153, 16.3997014 48.1436947, 16.3998394 48.1436812, 16.3999275 48.1434962, 16.4002041 48.1429334, 16.4002603 48.1428193, 16.4006624 48.1427313, 16.4008819 48.1426357, 16.4012126 48.1424916, 16.4011483 48.1423789, 16.4019033 48.1422167))"
way,147061398,kindergarten,Kindergarten der Stadt Wien,"POLYGON ((16.393517 48.1483162, 16.3935548 48.148307, 16.3935104 48.1482257, 16.3935861 48.1482073, 16.3935995 48.1482319, 16.3939781 48.1481398, 16.393996 48.1481726, 16.3940458 48.1481605, 16.3940982 48.1482566, 16.3940601 48.1482659, 16.3936892 48.1483578, 16.393736 48.1484419, 16.3936043 48.1484745, 16.393517 48.1483162))"
way,149616295,parking,,"POLYGON ((16.3632709 48.1638062, 16.363233 48.163652, 16.363257 48.1636328, 16.3634471 48.1636186, 16.3634757 48.1637919, 16.3632709 48.1638062))"
way,150184871,parking,,"POLYGON ((16.387395 48.1501342, 16.3872484 48.1500305, 16.3881072 48.14958, 16.3882422 48.1496989, 16.387395 48.1501342))"
way,150184874,parking,,"POLYGON ((16.3931263 48.1492786, 16.3929984 48.1491417, 16.3945144 48.1486009, 16.3946251 48.1487406, 16.3931263 48.1492786))"
way,150184880,parking,,"POLYGON ((16.3882255 48.1512773, 16.3883675 48.1513886, 16.3892465 48.1508877, 16.389176 48.1508338, 16.3891105 48.1507837, 16.3882255 48.1512773))"
way,150193895,school,Bildungscampus Monte Laa,"POLYGON ((16.3909387 48.1661765, 16.3907161 48.1659994, 16.3899061 48.1664431, 16.3896968 48.1662741, 16.389862 48.1661751, 16.389829 48.1661439, 16.3896674 48.1662427, 16.3890237 48.1666345, 16.3891061 48.1666932, 16.3895675 48.1668184, 16.3895199 48.1668528, 16.3896238 48.1669293, 16.3909387 48.1661765))"
way,150277083,parking,,"POLYGON ((16.3908666 48.1456974, 16.390788 48.1455639, 16.3919368 48.1452774, 16.3920151 48.1454153, 16.3919951 48.1454202, 16.3908963 48.1456901, 16.3908666 48.1456974))"
way,152334557,recycling,Mistplatz Favoriten,"POLYGON ((16.3888711 48.1765593, 16.389564 48.1764019, 16.3896952 48.1763762, 16.3899334 48.1763491, 16.3899719 48.1763482, 16.3900122 48.176352, 16.3900621 48.1763605, 16.3901039 48.1763752, 16.3904948 48.1766048, 16.3904911 48.1767099, 16.3903959 48.1767492, 16.3897656 48.1771036, 16.3894893 48.1772471, 16.3893983 48.177227, 16.3893324 48.1771686, 16.3892146 48.1770551, 16.3890928 48.1769354, 16.3890258 48.1768517, 16.3888879 48.1765933, 16.3888711 48.1765593))"
way,152975072,parking,,"POLYGON ((16.3903517 48.1487207, 16.390235 48.1486051, 16.3893399 48.14902, 16.3894704 48.1491532, 16.3903517 48.1487207))"
way,152975073,parking,,"POLYGON ((16.3906346 48.1485461, 16.3905337 48.1484244, 16.3914852 48.1480805, 16.3915966 48.1482049, 16.3906346 48.1485461))"
way,153334912,parking,,"POLYGON ((16.381892 48.1514989, 16.381951 48.1499599, 16.3821857 48.1499653, 16.3821132 48.151506, 16.381892 48.1514989))"
way,153341567,parking,,"POLYGON ((16.3858805 48.152568, 16.3866476 48.1522155, 16.3867904 48.152351, 16.3859851 48.1526986, 16.3858805 48.152568))"
way,153341568,parking,,"POLYGON ((16.3845285 48.1537276, 16.3844266 48.1536149, 16.3848913 48.1534275, 16.3849818 48.1535469, 16.3845285 48.1537276))"
way,156546280,parking,,"POLYGON ((16.3866367 48.1478992, 16.3865106 48.1478312, 16.3870257 48.1474142, 16.3871759 48.147484, 16.3871439 48.1475087, 16.3866573 48.1478833, 16.3866367 48.1478992))"
way,156546282,parking,,"POLYGON ((16.3879858 48.1469096, 16.3878089 48.1468218, 16.3884232 48.1463314, 16.3885972 48.1464299, 16.3885804 48.1464444, 16.3880079 48.1468922, 16.3879858 48.1469096))"
way,156583806,parking,,"POLYGON ((16.3953569 48.1460527, 16.3952412 48.1451596, 16.3954706 48.1451464, 16.3955862 48.1460395, 16.3953569 48.1460527))"
way,156583808,parking,,"POLYGON ((16.3958118 48.1467147, 16.3959048 48.1465078, 16.3967441 48.1466759, 16.396651 48.1468827, 16.3958118 48.1467147))"
way,156584637,parking,,"POLYGON ((16.3842496 48.1504116, 16.3846035 48.150327, 16.3843693 48.1499068, 16.3840232 48.1499867, 16.3842496 48.1504116))"
way,158199594,parking,,"POLYGON ((16.3906802 48.1441344, 16.3906135 48.1439947, 16.3911473 48.1438587, 16.3912113 48.1439644, 16.3911013 48.1440235, 16.3906802 48.1441344))"
way,165763810,community_centre,KUD Stevan Mokranjac,"POLYGON ((16.3725658 48.1728867, 16.3726275 48.1730387, 16.3727867 48.1730059, 16.3727643 48.1729457, 16.3728314 48.1729278, 16.3728511 48.1729862, 16.3729816 48.1729618, 16.3729279 48.1728241, 16.3727831 48.1728473, 16.3728109 48.172895, 16.3727465 48.1729093, 16.3727214 48.1728616, 16.3725658 48.1728867))"
way,166120023,pub,Amela Grill,"POLYGON ((16.3725445 48.1717597, 16.3725553 48.1717937, 16.3725901 48.171783, 16.3726357 48.1718885, 16.3725553 48.1719046, 16.3725177 48.1718348, 16.3723058 48.1718724, 16.3723353 48.1719422, 16.372174 48.1719795, 16.3721173 48.1718515, 16.3723447 48.1718026, 16.3724392 48.1717824, 16.3725445 48.1717597))"
way,166220706,bar,Big Ben,"POLYGON ((16.3732458 48.1739183, 16.3732484 48.1739279, 16.3732813 48.1740249, 16.3730566 48.1740411, 16.3730316 48.1740285, 16.3729596 48.1738636, 16.3731211 48.1738411, 16.3731309 48.1738624, 16.3731566 48.173859, 16.3731759 48.1739053, 16.3731497 48.1739093, 16.3731547 48.1739193, 16.3731665 48.173923, 16.3732458 48.1739183))"
way,166603074,place_of_worship,Eustachiuskapelle,"POLYGON ((16.4202424 48.1277637, 16.420316 48.1277625, 16.4203246 48.1277556, 16.4203256 48.1277434, 16.420322 48.1277359, 16.4203138 48.1277297, 16.4202422 48.1277302, 16.4202423 48.1277462, 16.4202424 48.1277637))"
way,167142013,place_of_worship,Dreimal Wunderbare Muttergottes,"POLYGON ((16.3693348 48.1753315, 16.3694142 48.1753268, 16.3694987 48.1753213, 16.3695216 48.175507, 16.369452 48.1755124, 16.3693622 48.1755158, 16.3693348 48.1753315))"
way,169561667,parking,,"POLYGON ((16.369307 48.166191, 16.3697317 48.1661231, 16.36959 48.1656963, 16.3691421 48.1657715, 16.369307 48.166191))"
way,170594267,place_of_worship,Fieberkreuzkapelle,"POLYGON ((16.3708903 48.1283858, 16.3709192 48.1283553, 16.3709406 48.1283855, 16.3708903 48.1283858))"
way,172051346,parking,,"POLYGON ((16.3621083 48.1792626, 16.3621948 48.1792366, 16.3623249 48.1792291, 16.3624345 48.1799809, 16.3624619 48.1801065, 16.3625667 48.1802133, 16.3629074 48.1803549, 16.3627876 48.180495, 16.3625299 48.1803985, 16.3624118 48.1803437, 16.3623371 48.1802946, 16.3622797 48.1802373, 16.3622376 48.1801808, 16.3622117 48.1801177, 16.3622038 48.1800663, 16.3621616 48.1796534, 16.3621083 48.1792626))"
way,172065403,parking,,"POLYGON ((16.3852477 48.1476234, 16.3851484 48.1474531, 16.385249 48.1473698, 16.3853612 48.1473402, 16.3854801 48.1475585, 16.3852477 48.1476234))"
way,172065404,parking,,"POLYGON ((16.3850002 48.1473999, 16.3848146 48.147057, 16.3850353 48.1470001, 16.3852283 48.1473481, 16.3850002 48.1473999))"
way,172283931,parking,,"POLYGON ((16.3336322 48.1646352, 16.3335433 48.1646636, 16.3334605 48.1646888, 16.3334341 48.1646548, 16.3333077 48.1644778, 16.3332819 48.1644394, 16.3333791 48.1644043, 16.3332968 48.1642876, 16.3333117 48.1642691, 16.3334217 48.1642358, 16.3334505 48.1642715, 16.333502 48.1642563, 16.3333181 48.1641845, 16.3332396 48.1642708, 16.3331999 48.1642817, 16.3331915 48.1642638, 16.3331151 48.1642839, 16.3330117 48.1641333, 16.3330598 48.1641186, 16.3330541 48.1641038, 16.3331127 48.1640401, 16.3330404 48.1640105, 16.3330072 48.1640465, 16.3329516 48.1640237, 16.3332658 48.1636916, 16.3333884 48.1637465, 16.3332973 48.163854, 16.3332196 48.1639347, 16.3332657 48.1639504, 16.3332557 48.1639647, 16.3338214 48.1642141, 16.3338569 48.1643391, 16.3337624 48.1643678, 16.3337118 48.1643823, 16.3338392 48.1645672, 16.3336322 48.1646352))"
way,173157906,fast_food,Ham Ham,"POLYGON ((16.3708293 48.1689382, 16.3708199 48.1689014, 16.370874 48.1688953, 16.3708835 48.1689321, 16.3708293 48.1689382))"
way,174693437,parking,,"POLYGON ((16.3712718 48.1658027, 16.3711284 48.1655532, 16.3708594 48.1656219, 16.3710027 48.1658715, 16.3712718 48.1658027))"
way,175097783,parking,,"POLYGON ((16.3795508 48.1668434, 16.3793902 48.1663539, 16.379648 48.1663176, 16.3798046 48.1668064, 16.3795508 48.1668434))"
way,177656365,parking,,"POLYGON ((16.3939725 48.1402213, 16.393774 48.1398132, 16.3942192 48.139806, 16.3943579 48.1401269, 16.3939725 48.1402213))"
way,178144910,place_of_worship,Evang. Gnadenkirche,"POLYGON ((16.3796657 48.1747951, 16.3796684 48.1748112, 16.3797757 48.1748112, 16.3797703 48.1747898, 16.3798974 48.1747815, 16.3799188 48.1749191, 16.3797642 48.1749295, 16.3797613 48.174914, 16.3797855 48.1749122, 16.3797864 48.1749007, 16.3796013 48.1749114, 16.3795831 48.1748, 16.3796657 48.1747951))"
way,178145436,restaurant,Meixner's Gastwirtschaft,"POLYGON ((16.3802627 48.1747581, 16.3802493 48.174684, 16.3804113 48.1746642, 16.3803835 48.1745512, 16.3800831 48.1745879, 16.380106 48.1747655, 16.3802627 48.1747581))"
way,179341982,parking,,"POLYGON ((16.3373056 48.1705377, 16.3373828 48.1705225, 16.3375962 48.1708648, 16.33774 48.1708456, 16.3377273 48.1708136, 16.3377474 48.1708116, 16.3377449 48.1708024, 16.337817 48.1707936, 16.3377703 48.1706043, 16.3376912 48.1703496, 16.3373652 48.1703899, 16.3373601 48.1704387, 16.3372571 48.1704609, 16.3373056 48.1705377))"
way,182331416,fast_food,Kleine Mensa,"POLYGON ((16.3736764 48.1669168, 16.3736611 48.16689, 16.3737217 48.1668733, 16.3737379 48.1668995, 16.3736764 48.1669168))"
way,183197869,place_of_worship,International Baptist Church of Vienna,"POLYGON ((16.3801296 48.1772456, 16.3801082 48.177247, 16.3801128 48.1772776, 16.3801349 48.1772762, 16.3801435 48.1773346, 16.3803013 48.1773242, 16.3802801 48.177181, 16.3801216 48.1771914, 16.3801269 48.1772273, 16.3801296 48.1772456))"
way,183198426,place_of_worship,Ref. Erlöserkirche,"POLYGON ((16.3791129 48.176939, 16.3791407 48.1771272, 16.3793122 48.1771159, 16.3792996 48.1770309, 16.3795001 48.1770177, 16.3794848 48.1769145, 16.3791129 48.176939))"
way,185098467,parking,,"POLYGON ((16.3618977 48.1554494, 16.3618772 48.1553018, 16.3620781 48.1552739, 16.3620995 48.1554377, 16.3618977 48.1554494))"
way,185098470,parking,,"POLYGON ((16.3621627 48.1554327, 16.3621432 48.1552485, 16.3623412 48.1551939, 16.3623673 48.1554215, 16.3621627 48.1554327))"
way,185098472,parking,,"POLYGON ((16.3611873 48.1554867, 16.3611743 48.1553552, 16.3618131 48.155321, 16.3618317 48.1554526, 16.3611873 48.1554867))"
way,185100094,parking,,"POLYGON ((16.3601668 48.1555429, 16.3601498 48.1554144, 16.3603592 48.1554021, 16.3603761 48.1555306, 16.3601668 48.1555429))"
way,185100095,parking,,"POLYGON ((16.3603978 48.1555311, 16.3603809 48.1554026, 16.3605902 48.1553903, 16.3606072 48.1555188, 16.3603978 48.1555311))"
way,185100096,parking,,"POLYGON ((16.3606365 48.1555173, 16.3606196 48.1553889, 16.3608289 48.1553766, 16.3608459 48.155505, 16.3606365 48.1555173))"
way,185317565,place_of_worship,Zum Heiligen Kreuz,"POLYGON ((16.3964866 48.1525842, 16.396555 48.1525527, 16.3965509 48.1525173, 16.3965821 48.1525034, 16.396579 48.1524507, 16.3965462 48.1524416, 16.3965451 48.1524154, 16.3965595 48.1524105, 16.3965576 48.1523918, 16.3964922 48.1523712, 16.3964293 48.1523997, 16.3963918 48.1523874, 16.3963196 48.152421, 16.3963225 48.1524455, 16.3962946 48.1524568, 16.3962983 48.1524642, 16.3962519 48.1524843, 16.3962563 48.1525599, 16.3962696 48.1525589, 16.3962711 48.1526315, 16.3962946 48.1526311, 16.3962997 48.1527204, 16.3963181 48.1527253, 16.3963218 48.1527778, 16.3963659 48.1527901, 16.3964682 48.1527434, 16.3964608 48.1526463, 16.3964292 48.1526369, 16.3964277 48.152582, 16.3964491 48.1525722, 16.3964866 48.1525842))"
way,186377352,school,Krankenpflegeschule,"POLYGON ((16.3537974 48.1747857, 16.3540018 48.1746983, 16.3531222 48.1737836, 16.3529483 48.1738579, 16.3530416 48.1739549, 16.3530135 48.173967, 16.3532449 48.1742076, 16.3532695 48.174197, 16.3535759 48.1745156, 16.3535488 48.1745272, 16.3537974 48.1747857))"
way,187935789,parking,,"POLYGON ((16.3610672 48.1532071, 16.3609218 48.1529252, 16.3605075 48.1530203, 16.3606529 48.1533022, 16.3610672 48.1532071))"
way,188272869,parking,,"POLYGON ((16.3609248 48.172771, 16.3608558 48.172537, 16.3608478 48.17251, 16.360985 48.1724876, 16.3609997 48.1725338, 16.3610879 48.1725249, 16.3611566 48.1727837, 16.3611753 48.1727812, 16.3611823 48.1728089, 16.3611886 48.1728339, 16.361002 48.1727895, 16.3609248 48.172771))"
way,188272870,parking,,"POLYGON ((16.3608202 48.1723477, 16.3607147 48.1720367, 16.3608086 48.1720234, 16.3608216 48.1720216, 16.3608843 48.1720571, 16.360941 48.1720567, 16.3609661 48.1720562, 16.361028 48.1722954, 16.3610522 48.1722935, 16.3610566 48.1723109, 16.361065 48.1723442, 16.3610036 48.1723318, 16.3608202 48.1723477))"
way,188272871,parking,,"POLYGON ((16.3583597 48.1732724, 16.3583924 48.173308, 16.3587994 48.1732453, 16.3587518 48.1732077, 16.3587241 48.1731601, 16.358433 48.1732057, 16.3583399 48.1732374, 16.3583519 48.1732584, 16.3583597 48.1732724))"
way,188272872,parking,,"POLYGON ((16.3597287 48.1732942, 16.3597562 48.1732898, 16.3603788 48.1731896, 16.3604061 48.1731852, 16.3603996 48.1731684, 16.3604268 48.1730928, 16.3597322 48.1732005, 16.3597134 48.1732401, 16.3597287 48.1732942))"
way,188272874,parking,,"POLYGON ((16.359554 48.1719812, 16.3595834 48.1719766, 16.3596116 48.1719727, 16.3596164 48.1719869, 16.3609061 48.1717937, 16.3609101 48.1718051, 16.3609266 48.1718026, 16.3609332 48.1718285, 16.3609406 48.1718574, 16.3609258 48.1718572, 16.3609265 48.1718724, 16.3608437 48.1718741, 16.3607899 48.1718821, 16.3602084 48.1719686, 16.3601995 48.1719932, 16.3595907 48.1720833, 16.3595837 48.1720646, 16.3595707 48.172027, 16.359554 48.1719812))"
way,188272875,parking,,"POLYGON ((16.3606584 48.1731452, 16.3606292 48.17315, 16.3606164 48.1731124, 16.3605912 48.1731119, 16.3606101 48.1730517, 16.361138 48.17297, 16.3611149 48.1730237, 16.3611287 48.173067, 16.3610968 48.1730723, 16.3606584 48.1731452))"
way,188272877,parking,,"POLYGON ((16.3589602 48.1734143, 16.3589888 48.1734097, 16.3596093 48.1733111, 16.3596439 48.1733057, 16.359633 48.1732716, 16.3596404 48.1732155, 16.3590022 48.1733139, 16.3589958 48.1733657, 16.3589463 48.173374, 16.3589602 48.1734143))"
way,190982410,parking,,"POLYGON ((16.3781069 48.1663399, 16.3779896 48.1660968, 16.3779049 48.1661196, 16.3778828 48.1661253, 16.3777871 48.1659643, 16.3780478 48.1658965, 16.3782789 48.1662986, 16.3781069 48.1663399))"
way,194824136,school,Volksschule Neilreichgasse,"POLYGON ((16.3629537 48.1630419, 16.3632882 48.1630046, 16.3633371 48.1629992, 16.3634491 48.1629849, 16.3638903 48.1629341, 16.3638762 48.1628761, 16.3638628 48.162825, 16.3638349 48.162716, 16.3638074 48.1626107, 16.3637795 48.1625019, 16.3637515 48.1623948, 16.3637237 48.1622863, 16.3637148 48.1622485, 16.3637016 48.1621918, 16.3637439 48.1621873, 16.363709 48.162046, 16.3636631 48.1620511, 16.3634057 48.1620797, 16.362663 48.1621623, 16.3623641 48.1622398, 16.3627784 48.1628708, 16.3628826 48.1630385, 16.3629537 48.1630419))"
way,194898934,parking,,"POLYGON ((16.3829782 48.1775121, 16.3823184 48.1775603, 16.3822996 48.1770471, 16.3824257 48.1770382, 16.3824203 48.176972, 16.3829031 48.1769326, 16.3829782 48.1775121))"
way,194998788,parking,,"POLYGON ((16.3660806 48.1610032, 16.3662272 48.1612282, 16.3668738 48.161138, 16.3668295 48.1608502, 16.3660806 48.1610032))"
way,195001114,parking,,"POLYGON ((16.3643748 48.1600182, 16.3645009 48.1602383, 16.3642041 48.1603094, 16.3640744 48.160088, 16.3643748 48.1600182))"
way,195196397,school,Allgemeine Sonderschule,"POLYGON ((16.37891 48.1756529, 16.3790662 48.1756417, 16.3790793 48.17564, 16.3791638 48.1756324, 16.3791888 48.1758281, 16.379751 48.1757847, 16.3797053 48.1755177, 16.3797091 48.175473, 16.3796989 48.1754103, 16.3796847 48.175312, 16.3792147 48.1753431, 16.37915 48.1753469, 16.3789334 48.1753617, 16.3789042 48.1753937, 16.3788899 48.1754516, 16.3788866 48.1754807, 16.37891 48.1756529))"
way,195996602,biergarten,,"POLYGON ((16.3813854 48.1670988, 16.3815205 48.1671203, 16.3817109 48.167055, 16.3817337 48.1670005, 16.3817498 48.166954, 16.3816707 48.1669405, 16.3816546 48.1669781, 16.3815968 48.1669699, 16.3815722 48.1670293, 16.3814255 48.1670023, 16.3813854 48.1670988))"
way,196306613,place_of_worship,Pfarre zur Heiligen Familie,"POLYGON ((16.386347 48.1731711, 16.3862828 48.1731817, 16.3862612 48.1731371, 16.3861405 48.1731604, 16.3861593 48.1732069, 16.3860039 48.1732359, 16.3858857 48.1729725, 16.3862345 48.172908, 16.3862785 48.1730108, 16.386347 48.1731711))"
way,197173115,place_of_worship,Christuskirche,"POLYGON ((16.3601193 48.1793988, 16.3601012 48.1793932, 16.3601169 48.1793706, 16.3600855 48.1793609, 16.3600919 48.1793518, 16.3600695 48.1793392, 16.3600701 48.1793154, 16.3600842 48.1792962, 16.3600458 48.1792848, 16.3600312 48.1793088, 16.3599992 48.1793232, 16.3599922 48.1793332, 16.3599586 48.1793228, 16.3599431 48.179345, 16.3599257 48.1793397, 16.3598828 48.1794014, 16.3598974 48.1794059, 16.3598809 48.1794297, 16.3599136 48.1794308, 16.359913 48.1794377, 16.3599052 48.1794381, 16.3598999 48.1794409, 16.3598978 48.1794444, 16.3598982 48.1794482, 16.3599006 48.1794509, 16.3599085 48.1794524, 16.3599141 48.1794522, 16.359921 48.1794488, 16.3599848 48.1794676, 16.3600112 48.1794686, 16.3600459 48.1794793, 16.3600619 48.1794564, 16.3600761 48.1794608, 16.3601193 48.1793988))"
